name,entity,label,definition_period
state_and_local_sales_or_income_tax,tax_unit,State and local sales or income tax,year
total_itemized_taxable_income_deductions,tax_unit,Total values of itemized taxable income deductions,year
total_misc_deductions,tax_unit,Total miscellaneous deductions subject to the AGI floor,year
wagering_losses_deduction,tax_unit,Wagering losses deduction,year
overtime_income_deduction,tax_unit,Overtime income deduction,year
overtime_income_deduction_ssn_requirement_met,tax_unit,SSN requirement met for the overtime income deduction,year
qbid_amount,person,Per-cap qualified business income deduction amount for each person,year
qualified_business_income,person,Qualified business income,year
qualified_business_income_deduction,tax_unit,Qualified business income deduction for tax unit,year
qualified_business_income_deduction_person,person,Qualified business income deduction for each person,year
taxable_income_less_qbid,tax_unit,Taxable income (not considering QBID),year
additional_senior_deduction,tax_unit,Senior deduction,year
additional_senior_deduction_eligible_person,person,Person is eligible for the additional senior deduction,year
additional_standard_deduction,tax_unit,Additional standard deduction,year
aged_blind_count,tax_unit,Aged and or blind head and spouse count,year
aged_head,tax_unit,Aged head,year
aged_spouse,tax_unit,Aged spouse,year
basic_standard_deduction,tax_unit,Basic standard deduction,year
is_irs_aged,person,Aged person under the IRS requirements,year
standard_deduction,tax_unit,Standard deduction,year
tip_income_deduction,tax_unit,Tip income deduction,year
tip_income_deduction_ssn_requirement_met,tax_unit,SSN requirement met for the tip income deduction,year
exemptions,tax_unit,Exemptions,year
exemptions_count,tax_unit,Number of tax exemptions,year
estate_tax,person,Estate tax,year
estate_tax_before_credits,person,Estate tax before credits,year
additional_medicare_tax,tax_unit,Additional Medicare Tax,year
amt_form_completed,tax_unit,AMT form completed,year
income_tax,tax_unit,Federal income tax,year
income_tax_before_refundable_credits,tax_unit,Federal income tax before refundable credits,year
income_tax_excluding_ptc,tax_unit,income tax (excluding PTC),year
net_investment_income,tax_unit,net investment income (NII) that is base of the NII Tax (NIIT),year
net_investment_income_tax,tax_unit,Net Investment Income Tax,year
alternative_minimum_tax,tax_unit,Alternative Minimum Tax,year
amt_part_iii_required,tax_unit,Alternative Minimum Tax Part III required,year
amt_tax_including_cg,tax_unit,Alternative Minimum Tax computed using the capital gains rates,year
regular_tax_before_credits,tax_unit,Regular tax before credits,year
amt_base_tax,tax_unit,Alternative Minimum Tax base tax,year
amt_higher_base_tax,tax_unit,Alternative Minimum Tax higher base tax amount,year
amt_lower_base_tax,tax_unit,Alternative Minimum Tax lower base tax amount,year
amt_excluded_deductions,tax_unit,AMT taxable income excluded deductions,year
amt_income,tax_unit,AMT taxable income,year
amt_income_less_exemptions,tax_unit,Alternative Minimum Tax Income less exemptions,year
amt_separate_addition,tax_unit,AMT taxable income separate addition,year
amt_kiddie_tax_applies,tax_unit,Alternative Minimum Tax kiddie tax applies,year
income_tax_before_credits,tax_unit,income tax before credits,year
income_tax_main_rates,tax_unit,Income tax main rates,year
adjusted_net_capital_gain,tax_unit,Adjusted net capital gain,year
capital_gains_28_percent_rate_gain,tax_unit,28-percent rate gain,year
capital_gains_excluded_from_taxable_income,tax_unit,Capital gains excluded from taxable income,year
capital_gains_tax,tax_unit,Maximum income tax after capital gains tax,year
dividend_income_reduced_by_investment_income,tax_unit,Dividend income reduced by investment income,year
dwks09,tax_unit,IRS Form 1040 Schedule D worksheet (part 2 of 6),year
dwks10,tax_unit,IRS Form 1040 Schedule D worksheet (part 3 of 6),year
dwks13,tax_unit,IRS Form 1040 Schedule D worksheet (part 4 of 6),year
dwks14,tax_unit,IRS Form 1040 Schedule D worksheet (part 5 of 6),year
dwks19,tax_unit,IRS Form 1040 Schedule D worksheet (part 6 of 6),year
net_capital_gain,tax_unit,Net capital gain,year
employee_payroll_tax,tax_unit,employee-side payroll tax,year
excess_payroll_tax_withheld,tax_unit,Excess payroll (FICA/RRTA) tax withheld,year
payroll_tax_gross_wages,person,Gross wages and salaries for payroll taxes,year
unreported_payroll_tax,tax_unit,Unreported payroll taxes from Form 4137 or 8919,year
employee_medicare_tax,person,employee-side health insurance payroll tax,year
employer_medicare_tax,person,Employer-side health insurance payroll tax,year
employee_social_security_tax,person,employee-side OASDI payroll tax,year
employer_social_security_tax,person,Employer-side OASDI payroll tax,year
taxable_earnings_for_social_security,person,Taxable gross earnings for OASDI FICA,year
self_employment_medicare_tax,person,Self-employment Medicare tax,year
self_employment_social_security_tax,person,Self-employment Social Security tax,year
self_employment_tax,person,self-employment tax,year
social_security_taxable_self_employment_income,person,Taxable self-employment income for computing Social Security tax,year
taxable_self_employment_income,person,Taxable self-employment income,year
head_spouse_count,tax_unit,Head and spouse count,year
tax_unit_count_dependents,tax_unit,Number of dependents,year
tax_unit_is_joint,tax_unit,Is joint-filing tax unit,year
tax_unit_size,tax_unit,Tax unit size,year
is_tce_eligible,person,Eligible person for the Tax Counseling for the Elderly program,year
vita_eligible,person,Eligible for the VITA program,year
in_ala,household,Is in Alameda County,year
ca_ala_general_assistance,spm_unit,Alameda County General Assistance base amount,month
ca_ala_general_assistance_base_amount,spm_unit,Alameda County General Assistance base amount,month
ca_ala_general_assistance_age_eligible,person,Eligible for Alameda County General Assistance based on age requirements,month
ca_ala_general_assistance_eligible_person,person,Eligible person for Alameda County General Assistance,month
ca_ala_general_assistance_immigration_status_eligible,person,Eligible for the Alameda County General Assistance due to immigration status,month
ca_ala_general_assistance_income_eligible,spm_unit,Eligible for Alameda County General Assistance based on income requirements,month
ca_ala_general_assistance_personal_property_eligible,spm_unit,Meets property limit for Alameda County General Assistance,month
ca_ala_general_assistance_countable_income,spm_unit,Eligible for Alameda County General Assistance based on age requirements,month
ca_ala_general_assistance_countable_income_person,person,Eligible for Alameda County General Assistance based on age requirements,month
in_la,household,Is in Los Angeles County,year
ca_la_expectant_parent_payment,person,Los Angeles County expectant parent payment,month
ca_la_expectant_parent_payment_eligible,person,Eligible for the Los Angeles County expectant parent payment,month
ca_la_infant_supplement,household,Los Angeles County infant supplement,month
ca_la_infant_supplement_eligible_person,person,Eligible for the Los Angeles County infant supplement,month
ca_la_ez_save,household,Los Angeles County EZ Save program,month
ca_la_ez_save_countable_income,household,Los Angeles County EZ Save program countable income,year
ca_la_ez_save_eligible,household,Eligible for the Los Angeles County EZ Save program,month
ca_la_ez_save_fpg,household,Los Angeles County EZ save federal poverty guideline,month
la_general_relief,spm_unit,Los Angeles County General Relief,month
la_general_relief_base_amount,spm_unit,Los Angeles County General Relief base amount,month
la_general_relief_gross_income,person,Gross Income sources accounted for under the Los Angeles County General Relief,year
la_general_relief_net_income,spm_unit,Net Income under the Los Angeles County General Relief after state and federal deductions,year
la_general_relief_recipient,spm_unit,Recipient of the Los Angeles County General Relief,year
la_general_relief_age_eligible,spm_unit,Eligible for the Los Angeles County General Relief based on the age requirements,month
la_general_relief_disability_eligible,spm_unit,Eligible for the Los Angeles County General Relief based on the disability requirements,month
la_general_relief_eligible,spm_unit,Eligible for the Los Angeles County General Relief,month
la_general_relief_home_value_eligible,spm_unit,Eligible for the Los Angeles County General Relief based on the home value requirements,year
la_general_relief_motor_vehicle_value_eligible,spm_unit,Eligible for the Los Angeles County General Relief based on the motor vehicle value requirements,year
la_general_relief_personal_property_eligible,spm_unit,Eligible for the Los Angeles County General Relief based on the personal property value requirements,year
la_general_relief_cash_asset_eligible,spm_unit,Eligible for the Los Angeles County General Relief based on the cash asset requirements,year
la_general_relief_cash_asset_limit,spm_unit,Limit for the Los Angeles County General Relief cash asset requirements,year
la_general_relief_immigration_status_eligible,spm_unit,Eligible for the Los Angeles County General Relief based on the immigration status requirements,year
la_general_relief_immigration_status_eligible_person,person,Eligible Person for the Los Angeles County General Relief based on the immigration status requirements,year
la_general_relief_net_income_eligible,spm_unit,Eligible for the Los Angeles County General Relief based on the net income requirements,month
la_general_relief_net_income_limit,spm_unit,Limit for the Los Angeles County General Relief net income requirements,month
la_general_relief_housing_subsidy,spm_unit,Los Angeles County General Relief Housing Subsidy,month
la_general_relief_rent_contribution,spm_unit,Los Angeles County General Relief rent contribution,month
la_general_relief_housing_subsidy_base_amount_eligible,spm_unit,Eligible for the Los Angeles County General Relief Housing Subsidy based on the base amount requirements,month
la_general_relief_housing_subsidy_eligible,spm_unit,Eligible for the Los Angeles County General Relief Housing Subsidy,year
la_general_relief_housing_subsidy_program_eligible,spm_unit,Eligible for the Los Angeles County General Relief Housing Subsidy based on the program eligibility,year
in_riv,household,Is in Riverside County,year
ca_riv_liheap_countable_income,spm_unit,Riverside County Low Income Home Energy Assistance Program (LIHEAP) countable income,year
ca_riv_liheap_eligible,spm_unit,Eligible for the California Riverside County LIHEAP,year
ca_riv_share_countable_income,spm_unit,Riverside County Sharing Households Assist Riverside's Energy program (SHARE) countable income,year
ca_riv_share_eligible,spm_unit,Eligible for the Riverside County Sharing Households Assist Riverside's Energy program (SHARE),month
ca_riv_share_payment,spm_unit,Riverside County Sharing Households Assist Riverside's Energy program (SHARE) payment,month
ca_riv_share_electricity_emergency_payment,spm_unit,Riverside County Sharing Households Assist Riverside's Energy program (SHARE) electric emergency payment,year
ca_riv_share_eligible_for_emergency_payment,spm_unit,SPM Unit has urgent notice and/or disconnection notice under Riverside County SHARE program,month
ca_sf_wftc,tax_unit,San Francisco Working Families Tax Credit,year
in_denver,household,Is in Denver County,year
has_co_denver_dhs_elderly_disabled,spm_unit,Has Denver DHS elderly or disabled people,year
is_co_denver_dhs_elderly,person,Denver DHS elderly,year
co_denver_homeowner_property_tax_relief,spm_unit,Denver Property Tax Relief for homeowners,year
co_denver_property_tax_relief,spm_unit,Denver Property Tax Relief,year
co_denver_property_tax_relief_income,spm_unit,Denver Property Tax Relief income,year
co_denver_renter_property_tax_relief,spm_unit,Denver Property Tax Relief for renters,year
co_denver_property_tax_relief_homeowner_eligible,spm_unit,Eligible for the homeowner Denver Property Tax Relief,year
co_denver_property_tax_relief_renter_eligible,spm_unit,Eligible for the renter Denver Property Tax Relief,year
md_montgomery_eitc,tax_unit,"Montgomery County, Maryland EITC",year
nyc_income_tax,tax_unit,NYC income tax,year
nyc_income_tax_before_credits,tax_unit,NYC income tax before credits,year
nyc_income_tax_before_refundable_credits,tax_unit,NYC income tax,year
nyc_non_refundable_credits,tax_unit,NYC non-refundable tax credits,year
nyc_refundable_credits,tax_unit,NYC refundable credits,year
nyc_eitc,tax_unit,NYC EITC,year
nyc_cdcc,tax_unit,NYC Child and Dependent Care Credit,year
